what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1505961833641
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1505961833660
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1505961833661
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1505961833661
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1505961833661
started,bundle,org.eclipse.emf.common,2.10.1.v20150123-0348,"org.eclipse.emf.common",1505961833662
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.300.v201111030423,"org.eclipse.wst.common.project.facet.core",1505961833663
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1505961833663
os,sysinfo,,,"linux",1505961833667
arch,sysinfo,,,"x86_64",1505961833667
ws,sysinfo,,,"gtk",1505961833667
locale,sysinfo,,,"en_IN",1505961833667
processors,sysinfo,,,"4",1505961833667
java.runtime.name,sysinfo,,,"OpenJDK Runtime Environment",1505961833667
java.runtime.version,sysinfo,,,"1.8.0_131-8u131-b11-2ubuntu1.16.04.3-b11",1505961833667
java.specification.name,sysinfo,,,"Java Platform API Specification",1505961833667
java.specification.vendor,sysinfo,,,"Oracle Corporation",1505961833667
java.specification.version,sysinfo,,,"1.8",1505961833667
java.vendor,sysinfo,,,"Oracle Corporation",1505961833667
java.version,sysinfo,,,"1.8.0_131",1505961833667
java.vm.info,sysinfo,,,"mixed mode",1505961833667
java.vm.name,sysinfo,,,"OpenJDK 64-Bit Server VM",1505961833667
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1505961833667
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1505961833667
java.vm.specification.version,sysinfo,,,"1.8",1505961833667
java.vm.vendor,sysinfo,,,"Oracle Corporation",1505961833667
java.vm.version,sysinfo,,,"25.131-b11",1505961833667
started,bundle,org.eclipse.emf.ecore,2.10.2.v20150123-0348,"org.eclipse.emf.ecore",1505961833843
started,bundle,org.eclipse.emf.ecore.xmi,2.10.2.v20150123-0348,"org.eclipse.emf.ecore.xmi",1505961834070
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.200.v201008201800,"org.eclipse.jst.ws.jaxrs.core",1505961834201
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.400.v201403261418,"org.eclipse.jst.common.project.facet.core",1505961834216
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961835037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961878005
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961878926
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961879741
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961891763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961904514
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505961906084
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961912446
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961918316
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961920525
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961920669
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505961920771
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961921837
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961929781
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961930793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961932036
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961944165
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961944916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961951831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961954093
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961960009
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961960660
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961962191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961962698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961963147
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961965830
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1505961966059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961966723
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961967199
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961968449
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961970721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961971291
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1505961975247
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1505961975270
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1505961975326
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1505961975489
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1505961975491
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1505961976122
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961989048
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505961990703
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961994152
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961994222
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505961996117
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505961997083
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505961998027
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962002280
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962002435
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962002604
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962002777
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962002954
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962003144
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962003347
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962018655
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962018879
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019072
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019153
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019354
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019524
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019699
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962019879
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962020080
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962020300
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962020480
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962020693
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962020991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962021857
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962030088
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962031104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962041482
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962047100
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962051945
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962061533
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962061681
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962062041
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962062861
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962064574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962066554
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962071208
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962072849
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1505962073772
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1505962073901
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962076210
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962081780
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962084614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962084662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962084666
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962085737
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962085855
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505962086504
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962087345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962095303
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962096431
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962100496
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962105663
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962109378
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.200.v201004150600,"org.eclipse.wst.jsdt.manipulation",1505962113562
started,bundle,org.eclipse.wst.jsdt.core,1.1.4.v201102102045,"org.eclipse.wst.jsdt.core",1505962113837
started,bundle,org.eclipse.wst.jsdt.ui,1.1.4.v201102160540,"org.eclipse.wst.jsdt.ui",1505962114018
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962114202
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962136627
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962136663
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962136701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962136884
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1505962137183
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962137617
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962149651
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1505962153640
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1505962153686
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1505962153756
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1505962153971
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1505962154127
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1505962154141
started,bundle,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.ui",1505962154174
started,bundle,org.eclipse.jst.jsp.core,1.2.304.v201102160550,"org.eclipse.jst.jsp.core",1505962154274
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1505962154368
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1505962154567
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1505962154608
opened,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505962154647
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1505962154688
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1505962154717
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1505962154865
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505962154955
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962155101
started,bundle,org.eclipse.wst.common.frameworks,1.2.0.v201003040800,"org.eclipse.wst.common.frameworks",1505962156080
started,bundle,org.eclipse.wst.common.emf,1.2.3.v201012100400,"org.eclipse.wst.common.emf",1505962156204
started,bundle,org.eclipse.jem.util,2.1.3.v201012070000,"org.eclipse.jem.util",1505962156227
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.3.v201012020600,"org.eclipse.wst.common.emfworkbench.integration",1505962156236
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1505962156309
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1505962156329
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1505962156432
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1505962156492
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1505962156582
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1505962156658
started,bundle,org.eclipse.jem.workbench,2.0.300.v200910290230,"org.eclipse.jem.workbench",1505962156974
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962161858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962173195
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962175746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962176785
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505962178420
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1505962180734
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962185202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962192333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962193021
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962194651
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962198080
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordPrevious",1505962198248
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505962198514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962216194
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962217673
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962218467
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962227084
no handler,command,org.eclipse.datatools.sqltools.result.ui,,"org.eclipse.datatools.sqltools.result.removeAllInstances",1505962235153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962241202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962242972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962251799
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962253004
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962259011
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962261427
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505962262818
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962264654
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962265239
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962267061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962277879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962279919
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962281465
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962283825
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962284899
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962286745
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505962288140
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962289541
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505962290905
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962294401
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962310074
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962312015
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962357166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962357566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962359856
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962362110
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962368207
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962380391
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962380595
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962380704
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962381946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962383545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962384286
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962384622
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962387499
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962387625
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505962387675
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962389417
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962391042
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962392690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962400690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505962415760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962416336
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962417912
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962419967
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505962424862
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505962425906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505962428976
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505962434550
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962434925
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505962436851
