what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874856112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874856778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874857655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874858556
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874870540
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874871252
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1505874874040
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874875859
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874877900
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1505874880204
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1505874882694
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505874887174
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.select.wordNext",1505874887784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1505874893198
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505874907085
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1505874908032
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1505874908053
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505874909486
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1505874914103
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1505874916522
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874940667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874942399
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874948702
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874956041
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874960934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874962876
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505874966384
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505874969139
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505874969395
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505874969508
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874970618
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874971851
activated,editor,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1505874973869
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874976883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874978463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874989638
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874990923
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874995817
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505874996789
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1505875009727
started,bundle,org.eclipse.jst.server.core,1.2.400.v201309182039,"org.eclipse.jst.server.core",1505875009785
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1505875009801
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1505875011532
activated,view,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.PackageExplorer",1505875012844
executed,command,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1505875017139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875020748
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875032718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875033345
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875034254
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875035355
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875035979
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875036770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875037730
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875039035
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875068868
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875069633
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505875676329
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505876013460
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505876104921
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505876107413
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884434061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884435012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884435405
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884438264
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884438635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884440651
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1505884443479
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1505884445748
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1505884445770
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1505884445785
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1505884445826
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1505884445827
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1505884445892
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1505884445913
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1505884445932
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1505884445964
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1505884445964
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.500.v201405151744,"org.eclipse.jst.server.generic.jonas",1505884446124
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.600.v201402262303,"org.eclipse.jst.server.generic.ui",1505884446158
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.900.v201402262303,"org.eclipse.jst.server.generic.core",1505884446168
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1505884446203
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1505884446236
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1505884446253
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1505961832667
started,bundle,org.eclipse.osgi,3.6.1.R36x_v20100806,"org.eclipse.osgi",1505961832670
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1505961832675
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1505961832676
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1505961832676
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1505961832677
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1505961832699
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1505961832700
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1505961832700
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1505961832701
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1505961832701
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1505961832702
started,bundle,org.eclipse.core.resources,3.6.0.R36x_v20100825-0600,"org.eclipse.core.resources",1505961833201
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1505961833215
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1505961833216
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1505961833216
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1505961833216
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1505961833230
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1505961833242
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.0.R201005261100,"org.eclipse.epp.usagedata.gathering",1505961833243
started,bundle,org.eclipse.epp.usagedata.recording,1.3.0.R201005261100,"org.eclipse.epp.usagedata.recording",1505961833245
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1505961833246
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1505961833246
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1505961833247
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1505961833247
started,bundle,org.eclipse.equinox.p2.core,2.0.2.R36x_v20100804,"org.eclipse.equinox.p2.core",1505961833248
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.202.R36x_v20100727,"org.eclipse.equinox.p2.directorywatcher",1505961833249
started,bundle,org.eclipse.equinox.p2.engine,2.0.0.v20100606,"org.eclipse.equinox.p2.engine",1505961833257
started,bundle,org.eclipse.equinox.p2.metadata,2.0.0.v20100601,"org.eclipse.equinox.p2.metadata",1505961833259
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1505961833260
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1505961833260
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.0.v20100525,"org.eclipse.equinox.p2.reconciler.dropins",1505961833260
started,bundle,org.eclipse.equinox.p2.repository,2.0.1.R36x_v20100823,"org.eclipse.equinox.p2.repository",1505961833262
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1505961833264
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1505961833265
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1505961833265
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1505961833266
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1505961833266
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1505961833267
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1505961833267
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1505961833273
started,bundle,org.eclipse.jdt.core,3.6.1.v_A68_R36x,"org.eclipse.jdt.core",1505961833274
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1505961833275
